20
1.33901426177,2.71036302382,0.0,0.686980035744,10.0
2.52334605557,1.4428460164,0.0,0.655554898238,10.0
6.87442730584,5.17385733208,0.0,0.461283394349,10.0
1.39110088819,9.100005578,0.0,0.87196128187,10.0
8.46044673355,7.33516491449,0.0,0.479286964445,10.0
4.76204958384,6.40772177492,0.0,0.648453666423,10.0
6.09079657049,4.63861658161,0.0,0.457852845957,10.0
6.15404962527,1.32344191114,0.0,0.601648871019,10.0
8.72416165156,2.06580519,0.0,0.815341089747,10.0
2.34843363488,3.93194491997,0.0,0.56960732346,10.0
0.849979455079,6.01483960598,0.0,0.481963214018,10.0
6.39700366587,3.36062788076,0.0,0.135681026177,10.0
4.05938721756,1.5329876697,0.0,0.77353993956,10.0
9.37486664407,3.71008667177,0.0,0.451467860873,10.0
2.37100354765,8.6746753222,0.0,0.425901791424,10.0
6.19455444849,7.8815133289,0.0,0.507402119431,10.0
4.50192387079,2.03624875442,0.0,0.281370873774,10.0
8.02039427331,4.35034206275,0.0,0.742322259669,10.0
7.87809729778,7.01410695978,0.0,0.629372647227,10.0
2.88026226762,5.26401331919,0.0,0.79921116544,10.0
